Unnamed: 0,link,text,user,likes,quotes,retweets,comments
12,https://twitter.com/BillGates/status/1796908710784299301#m,"Although I’ve read and watched a lot about the war in Vietnam, The Women by Kristin Hannah made me think about it in a new light. https://gatesnot.es/3WZ9qjv",Bill Gates,1975,59,962,0
13,https://twitter.com/BillGates/status/1793674948453839186#m,"These books and TV series make for the perfect summer “sides.” Eating BBQ before, during, or after you enjoy them is the sauce on top.",Bill Gates,2603,121,1146,0
14,https://twitter.com/BillGates/status/1793350767606448282#m,I didn’t intend to go deep on the topic of service with my summer list—but it’s certainly as relevant today as ever. I hope you’re inspired to read or watch one of these recommendations. https://gatesnot.es/3WPO6gc,Bill Gates,3171,135,1200,0
15,https://twitter.com/BillGates/status/1791498737950552251#m,"From dairy cows to sanitation in schools, these partnerships prove that remarkable things happen when you get the right people together.",Bill Gates,2155,229,974,0
16,https://twitter.com/BillGates/status/1790451224686342500#m,"If you're passionate about education, you need to read this book. Sal offers a compelling vision for harnessing AI to expand opportunity for all.",Bill Gates,2784,103,1077,0
17,https://twitter.com/BillGates/status/1790049639330402416#m,"I want to thank Melinda for her critical contributions to the Foundation from its very beginning. As a co-founder and co-chair Melinda has been instrumental in shaping our strategies and initiatives, significantly impacting global health and gender equality.  Looking ahead, I remain fully committed to the Foundation’s work across all our strategies, and to realizing the opportunities we have to continue improving the lives of millions around the world.  I am sorry to see Melinda leave, but I am sure she will have a huge impact in her future philanthropic work.  Our foundation team is incredibly strong and deeply passionate about our work, and under the leadership of Mark Suzman, and a committed board of trustees, I am confident we will keep making substantial progress on our mission to create a world where every person can live a healthy, productive life.",Bill Gates,3222,137,1065,0
18,https://twitter.com/BillGates/status/1788298521168552078#m,"Around the world, unexpected partnerships are driving progress and helping the next generation—like nine-year-old Omphile—reach their fullest potential: https://gatesnot.es/3UP5f8u",Bill Gates,2393,88,897,0
19,https://twitter.com/BillGates/status/1787599725014991181#m,"""To thine own self be true:” I can never stop reading, even when I'm traveling for work. ​This picture is from Helsingør, Denmark. Helsingør, also known as Elsinore, is home to Kronborg Castle, the setting for Shakespeare’s Hamlet.",Bill Gates,4834,211,1151,0
20,https://twitter.com/BillGates/status/1780674512318820408#m,I’ve recently become fascinated by an ancient family of grains called millets. Here’s why: https://gatesnot.es/3W9XT06,Bill Gates,5866,2893,1659,0
21,https://twitter.com/BillGates/status/1778082372598329600#m,"From 1990 to 2019, child mortality worldwide was cut by more than half. It’s one of the most important things humanity has ever done—and now, we have the opportunity to do it again: https://gatesnot.es/3VTlZMF",Bill Gates,3141,259,1054,0
22,https://twitter.com/BillGates/status/1773948500251906166#m,"During my visit to India, I saw how AI and DPI are improving access to education, healthcare, and lives of small farmers, and how these technologies can be transformative for the world.",Bill Gates,9788,220,1881,0
23,https://twitter.com/BillGates/status/1773793776408178969#m,The most unexpected connections can lead to incredible progress. https://b-gat.es/43GbTAG,Bill Gates,2063,66,692,0
24,https://twitter.com/BillGates/status/1773574878521880767#m,"Thank you, Prime Minister @NarendraModi, for taking the time to discuss India's tech-driven development. Breakthroughs in AI and digital public infrastructure—along with innovations in agriculture, education, and healthcare—are solving some of the country's most critical challenges and should be models for the world. @PMOIndia",Bill Gates,14683,121,2247,0
25,https://twitter.com/BillGates/status/1771989074813047037#m,I went to Texas to see the future. It did not disappoint. https://b-gat.es/49eAbmq,Bill Gates,2311,112,771,0
26,https://twitter.com/BillGates/status/1770454830294974836#m,"If you want to catch a glimpse of our country’s clean energy future, you should head on down to the Lone Star State. https://gatesnot.es/3VrMad8",Bill Gates,2396,112,802,0
27,https://twitter.com/BillGates/status/1768308114930237899#m,"Dax Shepard and Monica Padman joined me on a recent trip to India where we talked about remarkable global health progress, what makes the country so vibrant, and how AI can unlock potential in a number of different sectors—in India and around the world: https://spoti.fi/3ThCvmH",Bill Gates,3468,106,787,0
28,https://twitter.com/BillGates/status/1766604975306629424#m,A few highlights from another incredible trip to India: https://gatesnot.es/3vbmkzd,Bill Gates,57917,350,3408,0
29,https://twitter.com/BillGates/status/1764791816724025466#m,"Congratulations @pbasinga on becoming Director of @GatesAfrica. The Gates Foundation is committed to tackling Africa's most pressing development challenges, and I know Paulin has the skills and experience to take this work to the next level.",Bill Gates,1760,71,590,0
30,https://twitter.com/BillGates/status/1763998839676252169#m,"Thank you @lakshmiunwomen for your hospitality. Your commitment towards a gender-equal world is inspiring, and I thoroughly enjoyed our discussion on the positive impact of women-led development. Congratulations on your book #SwallowingTheSun.",Bill Gates,2661,71,673,0
31,https://twitter.com/BillGates/status/1763817413752258950#m,"Thank you @narendramodi for the invitation to visit the impressive Statue of Unity. It is an engineering marvel and a great tribute to Sardar Patel. Also great to see it is creating economic opportunity for local tribal communities, especially women.",Bill Gates,16458,140,2013,0
32,https://twitter.com/BillGates/status/1763661245138583625#m,"I met with @AshwiniVaishnaw to talk about India’s AI ecosystem and how it can be used to improve health, agriculture, and education. India’s digital public infrastructure journey is a fantastic model for emerging economies. @BMGFIndia hopes to support the Indian government’s initiatives to build open, secure, and interoperable systems that are inclusive and create strong digital economies.",Bill Gates,9323,75,1062,0
33,https://twitter.com/BillGates/status/1763424138805616676#m,"It was inspiring to learn about India's holistic approach to children's nutrition and wellbeing, @smritiirani. Initiatives like POSHAN 2.0 and Poshan Utsav Book are paving the way for informed decisions about nutrition.",Bill Gates,3840,44,660,0
34,https://twitter.com/BillGates/status/1763315158527684858#m,"Thank you for sharing your book about how India is contributing to the global good, @DrSJaishankar. I enjoyed our discussion about India’s G20 Presidency, DPI, health, education, and women’s economic empowerment. India plays a vital role in fostering cross-country collaboration through knowledge and technology transfer.",Bill Gates,11847,39,1038,0
35,https://twitter.com/BillGates/status/1763314963014352997#m,"Thank you, @HardeepSPuri, for hosting us today and for hosting an insightful discussion with @Rajeev_GoI and some of India’s great minds. The country’s growth story exemplifies the power of collective effort in driving impactful change. Strengthening cross-sectoral collaborations can solve the toughest challenges around the world. @MoHUA_India",Bill Gates,3356,11,572,0
36,https://twitter.com/BillGates/status/1763254121975701635#m,"It was great to see digital health innovations like the Arogya Maitri Disaster Management Cube-BHISHM and discuss our shared commitment to leverage Indian research and technology to eliminate TB, sickle cell, and maternal anemia with @mansukhmandviya. Looking forward to continued partnership between @BMGFIndia and @MoHFW_INDIA.",Bill Gates,3623,33,656,0
37,https://twitter.com/BillGates/status/1763246134771028327#m,"It is always inspiring to meet with @narendramodi and there was a lot to discuss. We talked about AI for public good; DPI; women-led development; innovation in agriculture, health, and climate adaptation; and how we can take lessons from India to the world. @PMOIndia",Bill Gates,24510,324,2532,0
38,https://twitter.com/BillGates/status/1710337555164721202#m,Clean hydrogen is the Swiss Army Knife of decarbonization. @electric_H2 is doing incredible work to make it affordable and more widely available. https://b-gat.es/3rF1mai,Bill Gates,6524,519,2773,0
39,https://twitter.com/BillGates/status/1710003258662723997#m,It's great to see all the innovative climate solutions featured this week. https://b-gat.es/3PDRp4W,Bill Gates,3325,222,1306,0
40,https://twitter.com/BillGates/status/1709989200668594574#m,U.S. students flunk algebra more than any other course—but one middle school in Southern California is working to change that with a new approach to teaching math that involves McDonald’s and movie theater popcorn.,Bill Gates,4532,253,1363,0
41,https://twitter.com/BillGates/status/1709690425160642912#m,I made a playlist for all the other math nerds out there. https://spoti.fi/3ZI0qP2,Bill Gates,2583,132,650,0
42,https://twitter.com/gatesfoundation/status/1709626423454130557#m,"If our goal is to end poverty, we must build stronger economies. And that begins with helping women transform from simply participating in the economy to achieving full economic power.  Read @MelindaGates's op-ed for @TheEconomist: https://tinyurl.com/b5mbwz82",Gates Foundation,1965,87,961,2536
43,https://twitter.com/BillGates/status/1709651824909971598#m,"In this fascinating @NYTimes article, @snolen shares how an international team of scientists, including @TargetMalaria, is using cutting-edge technology to fight an ancient disease. https://b-gat.es/46gPQ46",Bill Gates,1386,68,431,0
44,https://twitter.com/BillGates/status/1709344034068844617#m,"I joined a math class at Chula Vista Middle School, where real-world problems—like how to get the most bang for your buck when buying movie theater popcorn—are changing the way students learn America’s least favorite subject. https://gatesnot.es/3LICB3O",Bill Gates,2007,61,457,0
45,https://twitter.com/BillGates/status/1708967687072973181#m,I profiled Dr. Karikó on my blog last year. You can read more about why I'm so impressed by her and Dr. Weissman's remarkable work here. https://gatesnot.es/3PDVCpe,Bill Gates,1313,36,316,0
46,https://twitter.com/BillGates/status/1708967486417449025#m,.@kkariko and @WeissmanLab saw the potential of mRNA when few others did and fought tooth and nail to study it—resulting in revolutionary vaccines that have saved tens of millions of lives. Congratulations on your well-deserved Nobel Prize; your work has truly changed the world. https://b-gat.es/3RBXqSm,Bill Gates,1812,147,358,1
47,https://twitter.com/BillGates/status/1708517852213645656#m,Happy Birthday President Carter. You are an inspiration and your lifesaving work has changed the world forever. https://gates.ly/48sJAaO @CarterCenter,Bill Gates,2865,73,558,0
48,https://twitter.com/BillGates/status/1708127750731776264#m,It’s been a lot of fun making my podcast Unconfuse Me. Check out some of my favorite highlights so far: https://b-gat.es/4669v6C #InternationalPodcastDay,Bill Gates,1996,80,462,0
49,https://twitter.com/BillGates/status/1707850811890667592#m,.@antoraenergy and @rondoenergy are making remarkable progress on thermal batteries. Their clean energy solutions are helping address industrial emissions by storing power and scaling up—without increasing costs. https://b-gat.es/3teVogZ,Bill Gates,1360,43,400,0
50,https://twitter.com/BillGates/status/1707789822700687441#m,One thing the world could always use more of: hope. https://b-gat.es/3PTRQtg,Bill Gates,2377,110,525,0
51,https://twitter.com/BillGates/status/1707533428198113454#m,Dr. M. S. Swaminathan's leadership improved India's food security and influenced global efforts to combat hunger. His passing is a profound loss that will be deeply felt around the world. @doctorsoumya @mssrf https://b-gat.es/48zOcMw,Bill Gates,2537,52,510,1
52,https://twitter.com/BillGates/status/1706774173002125686#m,"From software to climate action, my life passions have centered on transformation and learning. And I firmly believe that innovation can address the toughest challenges of climate change.",Bill Gates,731,40,221,0
53,https://twitter.com/BillGates/status/1706774170535932356#m,This journey led me to prioritize innovation as the key to addressing climate change because that's how you lower costs and make technologies accessible to everyone. https://www.youtube.com/watch?v=z4FtUdAtwm4,Bill Gates,832,15,302,1
54,https://twitter.com/BillGates/status/1706774168883380276#m,"My journey into climate action started with a simple question, ""Where are all the lights?"" during my travels in sub-Saharan Africa. I realized the importance of affordable and reliable energy for people's lives and economic development.",Bill Gates,66,3,11,1
55,https://twitter.com/BillGates/status/1706774166865957028#m,"As I think about the next big meeting on climate that I’ll be attending–#COP28–I want to share my own journey on climate change, and why I founded @Breakthrough. https://b-gat.es/3PS4qJk",Bill Gates,1957,85,467,1
56,https://twitter.com/BillGates/status/1706027825499971835#m,"Linguist @JohnHMcWhorter dives into the ""it is what it is"" debate in @nytopinion. It’s a fascinating, in-depth exploration of language evolution and multiple meanings. https://b-gat.es/3EQ52cd",Bill Gates,1058,40,327,0
57,https://twitter.com/BillGates/status/1705340924136681479#m,A fantastic talk about how improving human wellbeing and sustainability can—and must—be achieved simultaneously.,Bill Gates,1481,64,393,0
58,https://twitter.com/BillGates/status/1704984413719986556#m,"The challenge of climate change can seem daunting, but there are reasons to be optimistic. Thank you for having me, @dgelles @NYTimes.",Bill Gates,2203,89,526,0
59,https://twitter.com/BillGates/status/1704970190822441238#m,I had a great conversation with @SethRogen and @IamLaurenMiller about using comedy to support Alzheimer’s caregivers through @WeAreHFC: https://spoti.fi/3EMtGKL,Bill Gates,539,16,157,0
60,https://twitter.com/BillGates/status/1704969746549293350#m,"When my dad was living with Alzheimer's, I became very close with his caregivers. They experienced the good and bad days with us—and humor was a necessary coping mechanism for us all. It helped us find moments of joy and connection during the worst of times. #WorldAlzheimersDay",Bill Gates,2049,60,469,1
61,https://twitter.com/BillGates/status/1704944038527517165#m,I’m proud to honor my dad’s legacy on #WorldAlzheimersDay with our inaugural cohort of the William H. Gates Sr. Fellowship. Congratulations to this year’s fellows—I admire your passion and look forward to seeing the progress in ADRD research.,Bill Gates,1201,24,267,0
62,https://twitter.com/BillGates/status/1704692897814348157#m,Thank you to all the remarkable individuals and global leaders who joined us at the @GatesFoundation #Goalkeepers2030 event today. Urgent action is needed to achieve a more equitable and safe future for all by 2030—but today left me more inspired than ever that it can be done.,Bill Gates,9499,161,1478,1
63,https://twitter.com/_HannahRitchie/status/1704076305036112183#m,"Stopping children from dying: one of humanity's greatest achievements.  Dramatic progress has been made across the world.  One example: In 1970, 1-in-3 newborns in Malawi died before the age of five.  In 1990, this was 1-in-4.  Today it's 1-in-24.",Hannah Ritchie,2007,41,587,336
64,https://twitter.com/BillGates/status/1703584798890164471#m,"I’m looking forward to the week ahead. I’m in NYC for UNGA, New York Climate Week, and the @gatesfoundation #Goalkeepers2030 event. This year marks the halfway point for the global Sustainable Development Goals—and a critical time to assess our progress and the work we still need to do. Read our report: https://gates.ly/3rgClSz",Bill Gates,8103,238,920,0
65,https://twitter.com/BillGates/status/1703165111651938677#m,"Over the past decade, the field of child health has advanced beyond my expectations. If our delivery of care can keep pace with our learning—and reach every family in every community—we’ll get closer and closer to a world where every newborn survives and all preventable child deaths are actually prevented. #Goalkeepers2030 https://b-gat.es/3sT424v",Bill Gates,1943,84,394,0
66,https://twitter.com/BillGates/status/1703136470570336264#m,I'm grateful to President Bush for his leadership on @PEPFAR—and for reminding us of Michael Gerson’s inspiring words about the vital importance of protecting and extending PEPFAR's life-saving legacy. https://b-gat.es/45YZxUz,Bill Gates,1298,30,313,0
67,https://twitter.com/BillGates/status/1702738100126986404#m,"A mother dies in childbirth every two minutes. By making innovations accessible to those who need them most, the lives of two million additional mothers and babies could be saved by 2030.",Bill Gates,2561,98,600,1
68,https://twitter.com/BillGates/status/1702135487346159741#m,"Thank you @SenSchumer, @SenatorHeinrich, @SenatorRounds, and @SenToddYoung for your leadership in organizing the AI Insight Forums, and for Congress’ commitment to building its AI expertise. I look forward to continuing the conversation.",Bill Gates,792,21,208,0
69,https://twitter.com/BillGates/status/1702135486096277978#m,"The potential of AI is limitless—but we will only realize that potential if government, the private sector, and civil society work together to maximize the technology’s benefits and minimize its risks.",Bill Gates,4705,204,685,1
70,https://twitter.com/BillGates/status/1702020030526013449#m,"Thanks to initiatives like CHAMPS, doctors are better understanding why some babies die—which allows them to adapt their treatment protocols to save millions more: https://b-gat.es/3sT424v #Goalkeepers2030",Bill Gates,1346,42,367,0
71,https://twitter.com/BillGates/status/1701679159863566618#m,"“The biggest failure we have in providing health care to mothers and children is a failure of imagination... If we can send a rover to Mars, we can imagine a world where mothers and babies can live long and healthy lives.” –Dr. Paul Farmer of @PIH #Goalkeepers2030 https://b-gat.es/3sT424v",Bill Gates,2088,81,432,0
72,https://twitter.com/BillGates/status/1701318146878218667#m,"The #G20 reached a groundbreaking consensus on the role of digital public infrastructure as a critical accelerator of the Sustainable Development Goals. I'm optimistic about the potential of DPI to support a safer, healthier, and more just world. Kudos to PM @narendramodi. https://www.deccanherald.com/world/g20-leaders-call-for-global-governance-for-ai-inclusive-digital-public-infra-for-service-delivery-2679798",Bill Gates,13579,332,1929,0
73,https://twitter.com/BillGates/status/1701274179113459800#m,I’ve met some remarkable individuals who’ve dedicated their lives to one of the most important challenges of our time: Improving maternal and newborn health outcomes. https://b-gat.es/3EFOzqR,Bill Gates,1017,37,265,0
74,https://twitter.com/BillGates/status/1701071953594118265#m,"The brain can tolerate an incredible degree of needless complexity, which comes in handy when you're learning a new language. Right now, I’m learning French, and John McWhorter helped me get unconfused about its complicated sophistication: https://spoti.fi/44M1NwY",Bill Gates,1919,62,445,0
75,https://twitter.com/BillGates/status/1700607122655052178#m,"There are over seven thousand, but many of us grow up learning only one. I asked linguist @JohnHMcWhorter to unconfuse me about the complexities of language: https://spoti.fi/3ZdPbNS",Bill Gates,1496,48,352,0
76,https://twitter.com/BillGates/status/1700223498277498975#m,"To meet the overlapping crises of our time, the global North and global South need to work together—but that can only happen once trust that was lost is rebuilt. @MSuzman captures this well. https://b-gat.es/45LIcOQ",Bill Gates,1089,66,292,0
77,https://twitter.com/BillGates/status/1699839735039160398#m,"Hint: I talk about this with @JohnHMcWhorter on the latest episode of Unconfuse Me, available on your favorite podcast platform. https://spoti.fi/3EwGNQ4",Bill Gates,501,18,151,0
78,https://twitter.com/BillGates/status/1699839733587931572#m,Approximately how many languages exist in the world?,Bill Gates,1691,87,326,1
79,https://twitter.com/BillGates/status/1699488138060783917#m,"As my colleague @EnockChikava writes, it’s critical to invest in research and innovations that will help African farmers adapt to climate change. By partnering with organizations like @CGIAR, we can create long-term solutions. #ACS23 https://b-gat.es/3PaOD6O",Bill Gates,1320,69,327,0
80,https://twitter.com/BillGates/status/1699190070870528172#m,"I really enjoy talking to @mustafasuleyman about how to use AI to solve some of the world's greatest challenges. He's an remarkable thinker, and I aways learn a lot from him. https://b-gat.es/3Z8eZLF",Bill Gates,1661,63,441,0
81,https://twitter.com/BillGates/status/1697978376475267179#m,It’s interesting to see approaches teachers are implementing to engage students about complex subjects. https://theconversation.com/3-reasons-we-use-graphic-novels-to-teach-math-and-physics-211171,Bill Gates,2235,96,524,0
82,https://twitter.com/BillGates/status/1697677677275255224#m,"I loved hearing about @questlove’s amazing life story. As a 10-year-old, he was operating the smoke machine and spotlight at nightclubs where his parents worked and getting his start in music: https://www.youtube.com/watch?v=rmpDvbryaxY",Bill Gates,1457,59,298,0
83,https://twitter.com/BillGates/status/1697347967697756309#m,Congratulations on a terrific career! I'll miss watching you play. It was so much fun to share a court with you and support the @rogerfedererfdn together at the Match for Africa in 2018.,Bill Gates,1401,30,279,0
84,https://twitter.com/BillGates/status/1697344991000203383#m,"As a pickler, it’s fun to see the sport grow. https://b-gat.es/3qKOajW",Bill Gates,1506,48,280,0
85,https://twitter.com/BillGates/status/1696964727946228215#m,"Ahmir ‘@Questlove’ Thompson is a living encyclopedia of music history. I was lucky enough to sit down with him for my podcast, Unconfuse Me, and he gave me some great recommendations. So I created a playlist of all the artists he referenced in our conversation. https://spoti.fi/44yvFwS",Bill Gates,1993,50,311,0
86,https://twitter.com/BillGates/status/1696859801077354918#m,I love looking back at some of the good times we’ve had together over the years. https://www.youtube.com/playlist?list=PLxf-CDjxvNVpSKFnxtWepiz5nGO4cluCM,Bill Gates,910,21,166,0
87,https://twitter.com/BillGates/status/1696859221655261276#m,Happy 93rd birthday to my friend Warren!,Bill Gates,9871,192,1035,1
88,https://twitter.com/BillGates/status/1696185756690309136#m,"I’m a fan of @Questlove’s mission to make plant-based foods more accessible to everyone—including Phillies fans and President Obama, who love his meatless cheesesteaks. https://gatesnot.es/3PeZcXL",Bill Gates,1850,131,377,0
89,https://twitter.com/BillGates/status/1695483157796229528#m,"I’m trying to fit a few more books and shows in before the summer ends. If you’re like me and looking for some recommendations, here’s what I suggest. https://gatesnot.es/3P9slUl",Bill Gates,3111,104,1296,0
0,https://twitter.com/elonmusk/status/1861831544610144440#m,“Respect for the truth comes close to being the basis of all morality.” - Dune,Elon Musk,63299,749,8905,6663
1,https://twitter.com/Tesla_Optimus/status/1861877856512753792#m,Why lol  That’s my family,Tesla Optimus,9068,41,438,469
2,https://twitter.com/SenJoniErnst/status/1861851243846455406#m,"Reporting for @DOGE duty!🫡  For the last decade, I have been sounding the alarm on waste, fraud, and abuse and am thrilled to build off this work with @elonmusk and @VivekGRamaswamy.  Let’s #MakeEmSqueal!",Joni Ernst,5580,58,753,480
3,https://twitter.com/elonmusk/status/1861914092279333078#m,"Thanks Pat, indeed great work by the @xAI team",Elon Musk,7778,38,1001,989
4,https://twitter.com/elonmusk/status/1861892935421403300#m,Thanks Gary!,Elon Musk,16671,79,1627,1770
5,https://twitter.com/ZachWarunek/status/1861882113831682065#m,The time has finally come. You can now see your verified follower count in 𝕏 Analytics!  Premium -> Analytics 📊,Zach Warunek,2897,110,433,536
6,https://twitter.com/SpeakerJohnson/status/1861850296353243639#m,"Looking forward to hosting @elonmusk and @VivekGRamaswamy next week on Capitol Hill to discuss major reform ideas to achieve regulatory rescissions, administrative reductions, and cost savings—& revive the principle of limited government! @realDonaldTrump has made this possible!",Speaker Mike Johnson,14878,286,2315,1453
7,https://twitter.com/Tesla_AI/status/1861873636204011867#m,Russ Hanneman would be proud of these doors,Tesla AI,6507,67,650,467
8,https://twitter.com/elonmusk/status/1861871019730014286#m,Yeah,Elon Musk,8085,35,1328,1126
9,https://twitter.com/elonmusk/status/1861831771769414038#m,Yes,Elon Musk,58373,451,4513,5051
10,https://twitter.com/AutismCapital/status/1861827918638489801#m,"🚨""Elon did two things that opened a lot of things up:  1) He bought Twitter which gave us a place to talk about this stuff.  2) He himself started to express himself so he gave the rest of us a permission structure to say these things.  This created a cascade where people felt safe and thought: ""Oh you can now talk about things? Well, I have some things to say.""",Autism Capital 🧩,11820,109,1904,676
11,https://twitter.com/elonmusk/status/1861827362482209058#m,True,Elon Musk,33323,258,5269,2016
12,https://twitter.com/elonmusk/status/1861826998441746485#m,Warmongers love warmongers,Elon Musk,32606,124,5254,1536
13,https://twitter.com/elonmusk/status/1861826396294894056#m,"By their definition, most of America – aka you – are “far right” 😂",Elon Musk,24955,128,4392,1920
14,https://twitter.com/elonmusk/status/1861825587633070487#m,🤔,Elon Musk,10433,56,1395,1138
15,https://twitter.com/elonmusk/status/1861825141581152440#m,"And next year, Falcon is aiming for >150 flights!",Elon Musk,12955,83,1463,1048
16,https://twitter.com/teslaownersSV/status/1861824101977125248#m,The starship will take us to Mars. Multi planetary existence is just a matter of time.,Tesla Owners Silicon Valley,5465,48,868,519
17,https://twitter.com/elonmusk/status/1861824194113343870#m,"Simplifying the tax code will increase productivity, instead of incentivizing bizarre tax-avoidance behavior",Elon Musk,46837,380,7561,3984
18,https://twitter.com/elonmusk/status/1861823476233019640#m,Congratulations to the @SpaceX team for completing 400 successful orbital flights of Falcon and 375 landings!!,Elon Musk,54172,232,6257,2365
19,https://twitter.com/chamath/status/1861822370409058578#m,"Can’t believe up until three weeks ago, many people thought racial intersectionality was more important than physics and math.  Make Education Great Again!",Chamath Palihapitiya,13907,51,1387,517
20,https://twitter.com/elonmusk/status/1861822240263905655#m,Yes!,Elon Musk,80183,568,9288,4415
21,https://twitter.com/elonmusk/status/1861820583446716498#m,Another case of two tier justice,Elon Musk,32062,143,5874,1666
22,https://twitter.com/pmarca/status/1861818187597119749#m,🪟🧨💥🇺🇸,Marc Andreessen 🇺🇸,5569,14,581,285
23,https://twitter.com/elonmusk/status/1861817762848584042#m,"From the head of Australian government-funded media, their Pravda",Elon Musk,35236,155,3342,1987
24,https://twitter.com/elonmusk/status/1861806437326053821#m,This is messed up,Elon Musk,71493,405,15409,3550
25,https://twitter.com/TheChiefNerd/status/1861804529877979225#m,PSA: I noticed another large account I follow was hacked today. Please do yourself a favor and turn on 2FA security on your account to help prevent this from happening to you. Steps below:  Settings & Support  > Settings & Privacy  > Security & Account Access  > Security  > Two-factor Authentication,Chief Nerd,3313,33,691,301
26,https://twitter.com/elonmusk/status/1861804847399583861#m,Amazing. Legacy media lies.,Elon Musk,191387,1400,49003,6528
27,https://twitter.com/elonmusk/status/1861804194476544089#m,Government overspending is what creates inflation.   We need to make that link crystal clear to the American people!,Elon Musk,76812,775,14619,6589
28,https://twitter.com/elonmusk/status/1861803118746620262#m,"Most effective is to send X.com links to source material where people can hear what someone actually said, rather than the false representation of the legacy media",Elon Musk,14416,65,2343,1125
29,https://twitter.com/elonmusk/status/1861801650383659230#m,Looks like the people want to abolish the annoying time changes!,Elon Musk,129666,1340,10388,13491
30,https://twitter.com/BasedTorba/status/1861671164780638635#m,"Yes, I was one of them.",Andrew Torba,26494,137,4688,566
31,https://twitter.com/elonmusk/status/1861801046949191686#m,Too many game studios that are owned by massive corporations.   @xAI is going to start an AI game studio to make games great again!,Elon Musk,96467,2465,9378,9817
32,https://twitter.com/elonmusk/status/1861800710968611210#m,Voter ID is needed,Elon Musk,95676,286,11554,2716
33,https://twitter.com/elonmusk/status/1861800300916727929#m,Cool,Elon Musk,31354,119,3785,2143
34,https://twitter.com/elonmusk/status/1861800183010615800#m,Yes,Elon Musk,63090,113,8094,1242
35,https://twitter.com/elonmusk/status/1861800119047422242#m,Gonna happen 😂,Elon Musk,202355,1153,25350,7978
